canonical_smiles,mol_id,MW,LogP,TPSA,HBD,HBA,RotatableBonds,scaffold,scaffold_specificity,scaffold_size
COP(=O)(OC)OC(=CCl)c1cc(Cl)c(Cl)cc1Cl,M04515,365.96400000000006,5.6015000000000015,44.760000000000005,0.0,4.0,5.0,c1ccccc1,0.21161295934610674,802
O=S(=O)(c1ccc(Cl)cc1)c1cc(Cl)c(Cl)cc1Cl,M04516,356.057,5.133000000000001,34.14,0.0,2.0,2.0,O=S(=O)(c1ccccc1)c1ccccc1,0.8795051323147839,4
CCCCCCCCCCCCOCCOCCOCCOCCO,M04517,362.55100000000016,3.9660000000000033,57.150000000000006,1.0,5.0,22.0,,0.0,0
CC(C)=CC1C(C(=O)OCN2C(=O)C3=C(CCCC3)C2=O)C1(C)C,M04518,331.4120000000001,2.964900000000002,63.68,0.0,4.0,4.0,O=C(OCN1C(=O)C2=C(CCCC2)C1=O)C1CC1,1.0,1
O=C1CN=C(C2=CCCCC2)c2cc(Cl)ccc2N1,M04519,274.751,3.5816000000000026,41.46,1.0,2.0,1.0,O=C1CN=C(C2=CCCCC2)c2ccccc2N1,0.9466801716388252,2
COCCOc1c(OC)cc(Cc2cnc(N)nc2N)cc1OC,M04520,334.3760000000001,1.2742,114.74,2.0,8.0,8.0,c1ccc(Cc2cncnc2)cc1,0.8795051323147839,4
c1ccc2c(c1)CCCC2C1=NCCN1,M04521,200.285,2.1082,24.39,1.0,2.0,1.0,c1ccc2c(c1)CCCC2C1=NCCN1,1.0,1
CCCCCc1cc(O)c2c(c1)OC(C)(C)C1CCC(C)=CC21,M04522,314.46900000000005,5.735800000000006,29.46,1.0,2.0,4.0,C1=CC2c3ccccc3OCC2CC1,0.9088491513636503,3
CCCCCc1cc(O)c2c(c1)OC(C)(C)C1CCC(C(=O)O)=CC21,M04523,344.4510000000001,4.800500000000004,66.76,2.0,3.0,5.0,C1=CC2c3ccccc3OCC2CC1,0.9088491513636503,3
CCCCCc1cc(O)c2c(c1)OC(C)(C)C1CCC(CO)=CC21,M04524,330.4680000000001,4.708200000000005,49.69,2.0,3.0,5.0,C1=CC2c3ccccc3OCC2CC1,0.9088491513636503,3
CC12CCC(O)CC1CCC1C2C(=O)CC2(C)C1CCC2(O)C(=O)CO,M04525,364.48200000000014,1.8615,94.83,3.0,5.0,2.0,O=C1CC2CCCC2C2CCC3CCCCC3C12,1.0,1
COc1ccc2c3c1OC1C(OC(C)=O)=CCC4C(C2)N(C)CCC314,M04526,341.40700000000015,2.4211,48.00000000000001,0.0,5.0,2.0,C1=CC2Oc3cccc4c3C23CCNC(C4)C3C1,1.0,1
COc1ccsc1CN(C(=O)CCl)c1c(C)cccc1C,M04527,323.845,4.145540000000003,29.54,0.0,3.0,5.0,c1ccc(NCc2cccs2)cc1,0.9466801716388252,2
COC(=O)c1c(C(F)F)nc(C(F)(F)F)c(C2=NCCS2)c1CC(C)C,M04528,396.38100000000014,4.516500000000003,51.55,0.0,5.0,5.0,c1cncc(C2=NCCS2)c1,1.0,1
CCSc1ccc2c(c1)N(CCCN1CCN(C)CC1)c1ccccc1S2,M04529,399.62900000000013,5.0388000000000055,9.72,0.0,5.0,6.0,c1ccc2c(c1)Sc1ccccc1N2CCCN1CCNCC1,0.7883542836784342,9
CN(C)C1CSSSC1,M04530,181.351,1.9597999999999998,3.24,0.0,4.0,1.0,C1CSSSC1,1.0,1
Nc1nc(=S)c2[nH]cnc2[nH]1,M04531,167.197,0.5976899999999998,83.38,3.0,4.0,0.0,S=c1nc[nH]c2nc[nH]c12,0.9466801716388252,2
CCSCCSP(=S)(OC)OC,M04532,246.35899999999998,2.990000000000001,18.46,0.0,5.0,7.0,,0.0,0
CCOP(=S)(OCC)Oc1cnccn1,M04533,248.244,2.1529,53.47,0.0,6.0,6.0,c1cnccn1,0.8555293230024756,5
CCOC(=O)NC(=S)Nc1ccccc1NC(=S)NC(=O)OCC,M04534,370.45600000000013,2.572400000000001,100.72000000000001,4.0,6.0,4.0,c1ccccc1,0.21161295934610674,802
CC(=O)OCCN1CCN(CCCN2c3ccccc3Sc3ccc(Cl)cc32)CC1,M04535,446.01600000000025,4.513500000000004,36.02,0.0,6.0,7.0,c1ccc2c(c1)Sc1ccccc1N2CCCN1CCNCC1,0.7883542836784342,9
CN1CCN(CCCN2c3ccccc3Sc3ccc(S(=O)(=O)N(C)C)cc32)CC1,M04536,446.6420000000003,3.177100000000001,47.1,0.0,6.0,6.0,c1ccc2c(c1)Sc1ccccc1N2CCCN1CCNCC1,0.7883542836784342,9
CSc1ccc2c(c1)N(CCC1CCCCN1C)c1ccccc1S2,M04537,370.587,5.885600000000005,6.48,0.0,4.0,4.0,c1ccc2c(c1)Sc1ccccc1N2CCC1CCCCN1,0.9466801716388252,2
CSc1ccc2c(c1)N(CCC1CCCCN1C)c1ccccc1S2=O,M04538,386.586,4.901100000000004,23.55,0.0,4.0,4.0,O=S1c2ccccc2N(CCC2CCCCN2)c2ccccc21,1.0,1
CN1CCN(CCC=C2c3ccccc3Sc3ccc(S(=O)(=O)N(C)C)cc32)CC1,M04539,443.63800000000026,3.4707000000000026,43.86000000000001,0.0,5.0,5.0,C(CCN1CCNCC1)=C1c2ccccc2Sc2ccccc21,0.9088491513636503,3
CN(C)C(=S)SSC(=S)N(C)C,M04540,240.44400000000002,2.0608,6.48,0.0,4.0,0.0,,0.0,0
O=S(O)(O)=S,M04541,114.14699999999999,-0.3213,57.53,2.0,2.0,0.0,,0.0,0
CCCCCn1nc(C(=O)c2cccc3ccccc23)c2ccccc21,M04542,342.4420000000001,5.610700000000005,34.89,0.0,3.0,6.0,O=C(c1cccc2ccccc12)c1n[nH]c2ccccc12,0.9466801716388252,2
O=C(c1cccc2ccccc12)c1nn(CCCCCF)c2ccccc12,M04543,360.432,5.560300000000004,34.89,0.0,3.0,7.0,O=C(c1cccc2ccccc12)c1n[nH]c2ccccc12,0.9466801716388252,2
O=C(Nc1cccc2cccnc12)c1nn(CCCCCF)c2ccccc12,M04544,376.43500000000006,4.976600000000004,59.81,1.0,4.0,7.0,O=C(Nc1cccc2cccnc12)c1n[nH]c2ccccc12,1.0,1
Cc1ccsc1C(=CCCN1CCCC(C(=O)O)C1)c1sccc1C,M04545,375.5590000000001,5.044840000000004,40.540000000000006,1.0,4.0,6.0,C(CCN1CCCCC1)=C(c1cccs1)c1cccs1,1.0,1
C=CC1(C)CC(OC(=O)CSCCN(CC)CC)C2(C)C(C)CCC3(CCC(=O)C32)C(C)C1O,M04546,493.75400000000036,4.967900000000006,66.84,1.0,6.0,9.0,O=C1CCC23CCCCCC(CCC2)C13,1.0,1
CCCSc1nc(NC2CC2c2ccc(F)c(F)c2)c2nnn(C3CC(OCCO)C(O)C3O)c2n1,M04547,522.5780000000002,2.0136999999999996,138.44,4.0,11.0,10.0,c1ccc(C2CC2Nc2ncnc3c2nnn3C2CCCC2)cc1,1.0,1
C[N+]1(CCC(O)(c2ccccc2)c2cccs2)CCOCC1,M04548,318.4620000000002,2.850900000000001,29.46,1.0,3.0,5.0,c1ccc(C(CC[NH+]2CCOCC2)c2cccs2)cc1,1.0,1
CCOC(=O)C1(c2ccccc2)CCC=CC1N(C)C,M04549,273.376,2.7677000000000014,29.54,0.0,3.0,4.0,C1=CCC(c2ccccc2)CC1,0.9466801716388252,2
CCOC(=O)C1(c2ccccc2)CCC=CC1NC,M04550,259.349,2.4255000000000004,38.33,1.0,3.0,4.0,C1=CCC(c2ccccc2)CC1,0.9466801716388252,2
CCC1OC(=O)CC(O)C(C)C(OC2OC(C)C(O)C(N(C)C)C2O)C(CCN2CC(C)CC(C)C2)CC(C)C(=O)C=CC(C)=CC1COC1OC(C)C(O)C(OC)C1OC,M04551,869.1470000000002,3.341400000000009,186.14999999999995,4.0,15.0,12.0,O=C1C=CC=CC(COC2CCCCO2)COC(=O)CCCC(OC2CCCCO2)C(CCN2CCCCC2)CC1,1.0,1
CC(C)(C)NCC(O)COc1nsnc1N1CCOCC1,M04552,316.4270000000002,0.5024999999999997,79.74,2.0,8.0,6.0,c1nsnc1N1CCOCC1,1.0,1
CCS(=O)(=O)CCn1c([N+](=O)[O-])cnc1C,M04553,247.27599999999998,0.5344200000000001,95.1,0.0,6.0,5.0,c1c[nH]cn1,0.6438836066809098,29
CCC(C)N(C(=O)SCc1ccccc1)C(C)CC,M04554,279.44900000000007,4.938800000000004,20.310000000000002,0.0,2.0,6.0,c1ccccc1,0.21161295934610674,802
CC(C)CCOc1ccc(NC(=S)Nc2ccc(OCCC(C)C)cc2)cc1,M04555,400.5880000000002,6.345300000000006,42.519999999999996,2.0,3.0,10.0,S=C(Nc1ccccc1)Nc1ccccc1,1.0,1
Clc1ccc2nsnc2c1NC1=NCCN1,M04556,253.718,1.7157999999999993,62.2,2.0,6.0,1.0,c1cc(NC2=NCCN2)c2nsnc2c1,1.0,1
COc1ccc(CC(C)N)c(OC)c1OC,M04557,225.28799999999995,1.6020999999999999,53.71000000000001,1.0,4.0,5.0,c1ccccc1,0.21161295934610674,802
CCCSP(=S)(OCC)Oc1ccc(Cl)cc1Cl,M04558,345.25300000000004,5.776400000000003,18.46,0.0,4.0,7.0,c1ccccc1,0.21161295934610674,802
Cc1ccc(S(=O)(=O)NC(=O)NN2CCCCCC2)cc1,M04559,311.4070000000001,1.7739199999999995,78.50999999999999,2.0,4.0,3.0,O=C(NN1CCCCCC1)NS(=O)(=O)c1ccccc1,1.0,1
c1ccc(CC2=NCCN2)cc1,M04560,160.22000000000003,1.2308,24.39,1.0,2.0,2.0,c1ccc(CC2=NCCN2)cc1,0.9088491513636503,3
CCCCNC(=O)NS(=O)(=O)c1ccc(C)cc1,M04561,270.354,1.78302,75.27000000000001,2.0,3.0,5.0,c1ccccc1,0.21161295934610674,802
CCc1nn(C)c(C(=O)NCc2ccc(Oc3ccc(C)cc3)cc2)c1Cl,M04562,383.879,4.6666200000000035,56.150000000000006,1.0,4.0,6.0,O=C(NCc1ccc(Oc2ccccc2)cc1)c1ccn[nH]1,1.0,1
Cc1cccc(OCC(O)CNC(C)C)c1,M04563,223.316,1.7327199999999998,41.49,2.0,3.0,6.0,c1ccccc1,0.21161295934610674,802
Cc1ccc(C(=O)c2ccc(CC(=O)O)n2C)cc1,M04564,257.289,2.1916200000000003,59.300000000000004,1.0,3.0,4.0,O=C(c1ccccc1)c1ccc[nH]1,1.0,1
Cc1ccc(C(CCN(C)C)c2ccccc2)cc1,M04565,253.38900000000004,4.0786200000000035,3.24,0.0,1.0,5.0,c1ccc(Cc2ccccc2)cc1,0.6274242932504864,33
CCN(CC)CC(=O)Nc1c(C)cccc1C(=O)OC,M04566,278.35200000000003,2.0619199999999998,58.64,1.0,4.0,6.0,c1ccccc1,0.21161295934610674,802
CC1(C)OC2COC3(COS(N)(=O)=O)OC(C)(C)OC3C2O1,M04567,339.3660000000001,-0.3953999999999982,115.54,1.0,8.0,3.0,C1OC2COC3OCOC3C2O1,1.0,1
CN(C)CCOc1ccc(C(=C(CCCl)c2ccccc2)c2ccccc2)cc1,M04568,405.969,6.215000000000006,12.47,0.0,2.0,9.0,C(=C(c1ccccc1)c1ccccc1)c1ccccc1,0.8795051323147839,4
CC1(C)C(C(=O)OC(C#N)c2cccc(Oc3ccccc3)c2)C1C(Br)C(Br)(Br)Br,M04569,665.014,7.460980000000004,59.32000000000001,0.0,4.0,6.0,O=C(OCc1cccc(Oc2ccccc2)c1)C1CC1,0.802209494641301,8
COc1cccc(C2(O)CCCCC2CN)c1,M04570,235.3269999999999,2.0317,55.480000000000004,2.0,3.0,3.0,c1ccc(C2CCCCC2)cc1,0.7758207207981391,10
CNCC1CCCCC1(O)c1cccc(OC)c1,M04571,249.354,2.2923999999999998,41.489999999999995,2.0,3.0,4.0,c1ccc(C2CCCCC2)cc1,0.7758207207981391,10
COc1cccc(C2(O)CCCCC2C[N+](C)(C)[O-])c1,M04572,279.37999999999994,2.6472000000000007,52.519999999999996,1.0,3.0,4.0,c1ccc(C2CCCCC2)cc1,0.7758207207981391,10
CN(C)CC1CCCCC1(O)c1cccc(O)c1,M04573,249.354,2.331600000000001,43.7,2.0,3.0,3.0,c1ccc(C2CCCCC2)cc1,0.7758207207981391,10
CNCC1CCCCC1(O)c1cccc(O)c1,M04574,235.32700000000003,1.9894,52.489999999999995,3.0,3.0,3.0,c1ccc(C2CCCCC2)cc1,0.7758207207981391,10
CCOC(=O)C(CCc1ccccc1)NC(C)C(=O)N1C(C(=O)O)CC2CCCCC21,M04575,430.54500000000036,2.7733000000000008,95.94000000000001,2.0,5.0,9.0,O=C(CNCCCc1ccccc1)N1CCC2CCCCC21,1.0,1
NCC1CCC(C(=O)O)CC1,M04576,157.21299999999997,0.8361000000000001,63.32000000000001,2.0,2.0,2.0,C1CCCCC1,0.6846698721617894,21
NC1CC1c1ccccc1,M04577,133.194,1.5011999999999999,26.02,1.0,1.0,1.0,c1ccc(C2CC2)cc1,0.9466801716388252,2
CCN(CC)c1cc(C)nc2ncnn12,M04578,205.265,1.2789199999999998,46.32000000000001,0.0,5.0,3.0,c1cnc2ncnn2c1,1.0,1
O=c1n(CCCN2CCN(c3cccc(Cl)c3)CC2)nc2ccccn12,M04579,371.8720000000001,2.3617,45.78,0.0,6.0,5.0,O=c1n(CCCN2CCN(c3ccccc3)CC2)nc2ccccn12,1.0,1
CC12C=CC3=C4CCC(=O)C=C4CCC3C1CCC2O,M04580,270.37199999999996,3.329300000000002,37.3,1.0,2.0,0.0,O=C1C=C2CCC3C(=C2CC1)C=CC1CCCC13,0.9466801716388252,2
CC12C=CC(=O)C=C1CCC1C3CC(O)C(O)(C(=O)CO)C3(C)CC(O)C12F,M04581,394.4390000000002,0.6204999999999998,115.06,4.0,6.0,2.0,O=C1C=CC2C(=C1)CCC1C3CCCC3CCC21,0.7265474540909509,15
CCOC(=O)CSc1nc(C(C)(C)C)nn1C(=O)N(C)C,M04582,314.41100000000006,1.7605,77.32,0.0,7.0,4.0,c1nc[nH]n1,0.8795051323147839,4
Cc1nnc2n1-c1ccc(Cl)cc1C(c1ccccc1Cl)=NC2,M04583,343.21700000000004,4.233520000000002,43.07,0.0,4.0,1.0,c1ccc(C2=NCc3nncn3-c3ccccc32)cc1,0.7758207207981391,10
OCc1nnc2n1-c1ccc(Cl)cc1C(c1ccccc1Cl)=NC2,M04584,359.21600000000007,3.4174000000000024,63.300000000000004,1.0,5.0,2.0,c1ccc(C2=NCc3nncn3-c3ccccc32)cc1,0.7758207207981391,10
CCCCSP(=O)(SCCCC)SCCCC,M04585,314.5220000000001,6.694400000000005,17.07,0.0,4.0,12.0,,0.0,0
CCCCN(CCCC)CCCC,M04586,185.35499999999993,3.6887000000000025,3.24,0.0,1.0,9.0,,0.0,0
CCOP(=S)(CC)Oc1cc(Cl)c(Cl)cc1Cl,M04587,333.60400000000004,5.391500000000002,18.46,0.0,3.0,5.0,c1ccccc1,0.21161295934610674,802
COC(=O)COc1nc(Cl)c(Cl)cc1Cl,M04588,270.499,2.5936000000000003,48.42,0.0,4.0,3.0,c1ccncc1,0.5996365394334917,41
COc1cc(OC)nc(NC(=O)NS(=O)(=O)c2ncccc2OCC(F)(F)F)n1,M04589,437.3560000000001,1.3402999999999998,141.63,2.0,9.0,7.0,O=C(Nc1ncccn1)NS(=O)(=O)c1ccccn1,0.8555293230024756,5
CN1CCN(CCCN2c3ccccc3Sc3ccc(C(F)(F)F)cc32)CC1,M04590,407.50500000000017,4.945600000000005,9.72,0.0,4.0,4.0,c1ccc2c(c1)Sc1ccccc1N2CCCN1CCNCC1,0.7883542836784342,9
O=C(CCCN1CCC(O)(c2cccc(C(F)(F)F)c2)CC1)c1ccc(F)cc1,M04591,409.4230000000002,4.791000000000004,40.540000000000006,1.0,3.0,6.0,O=C(CCCN1CCC(c2ccccc2)CC1)c1ccccc1,0.8795051323147839,4
CN(C)CCCN1c2ccccc2Sc2ccc(C(F)(F)F)cc21,M04592,352.42500000000007,5.259800000000004,6.48,0.0,3.0,4.0,c1ccc2c(c1)Nc1ccccc1S2,0.7185751418868361,16
OC(CCN1CCCCC1)(c1ccccc1)C1CCCCC1,M04593,301.47400000000016,4.330500000000004,23.47,1.0,2.0,5.0,c1ccc(C(CCN2CCCCC2)C2CCCCC2)cc1,1.0,1
CNC(=O)Oc1cc(C)c(C)c(C)c1.CNC(=O)Oc1cc(C)cc(C)c1C,M04594,386.4920000000002,4.660120000000004,76.66000000000001,2.0,4.0,2.0,c1ccccc1.c1ccccc1,1.0,1
COc1cc(C(=O)NCc2ccc(OCCN(C)C)cc2)cc(OC)c1OC,M04595,388.46400000000017,2.5828000000000007,69.26,1.0,6.0,10.0,O=C(NCc1ccccc1)c1ccccc1,0.9466801716388252,2
CNCC(C)CN1c2ccccc2CCc2ccccc21,M04596,280.415,3.778800000000003,15.27,1.0,2.0,4.0,c1ccc2c(c1)CCc1ccccc1N2,0.8176983027273006,7
OC(CCN1CCCCC1)(c1ccccc1)C1C2CC3C(C2)C31,M04597,311.4690000000001,3.6522000000000023,23.47,1.0,2.0,5.0,c1ccc(C(CCN2CCCCC2)C2C3CC4C(C3)C42)cc1,1.0,1
Cc1ccc(C(=CCN2CCCC2)c2ccccn2)cc1,M04598,278.399,3.917520000000003,16.130000000000003,0.0,2.0,4.0,C(CN1CCCC1)=C(c1ccccc1)c1ccccn1,0.9466801716388252,2
CNCCC=C1c2ccccc2CCc2ccccc21,M04599,263.38399999999996,3.826400000000003,12.03,1.0,1.0,3.0,C=C1c2ccccc2CCc2ccccc21,0.9466801716388252,2
CCOc1c(N)c2c(c(OCC)c1OCC)C(C1c3c(cc4c(c3OC)OCO4)CCN1C)OC2=O,M04600,500.5480000000004,3.6429000000000027,110.94000000000003,1.0,10.0,8.0,O=C1OC(C2NCCc3cc4c(cc32)OCO4)c2ccccc21,0.9466801716388252,2
CN(C)CCOCC(=O)NC12CC3CC(CC(C3)C1)C2,M04601,280.41200000000003,1.6495999999999993,41.57,1.0,3.0,6.0,C1C2CC3CC1CC(C2)C3,0.8555293230024756,5
CCN(Cc1ccncc1)C(=O)C(CO)c1ccccc1,M04602,284.359,2.2062,53.43000000000001,1.0,3.0,6.0,O=C(Cc1ccccc1)NCc1ccncc1,1.0,1
CN1C2CCC1CC(OC(=O)c1c[nH]c3ccccc13)C2,M04603,284.3590000000001,2.9499000000000013,45.33,1.0,3.0,2.0,O=C(OC1CC2CCC(C1)N2)c1c[nH]c2ccccc12,1.0,1
O=C(OC1CC2CCC(C1)[N+]21CCCC1)C(O)(c1ccccc1)c1ccccc1,M04604,392.519,3.769700000000003,46.53,1.0,3.0,4.0,O=C(OC1CC2CCC(C1)[N+]21CCCC1)C(c1ccccc1)c1ccccc1,1.0,1
CC(C)(C)NCC(O)c1ccccc1Cl,M04605,227.735,2.7615000000000007,32.26,2.0,2.0,3.0,c1ccccc1,0.21161295934610674,802
CCNc1ccc(O)cc1,M04606,137.18199999999996,1.8239999999999996,32.26,2.0,2.0,2.0,c1ccccc1,0.21161295934610674,802
CCCOc1ccc(S(=O)(=O)NCCC2CCCN2C)cc1-c1nc2c(CCC)nn(C)c2c(=O)[nH]1,M04607,516.6680000000003,2.8275000000000006,122.20999999999998,2.0,8.0,11.0,O=c1[nH]c(-c2cccc(S(=O)(=O)NCCC3CCCN3)c2)nc2cn[nH]c12,1.0,1
CC(C)(C)C(O)C(=Cc1ccc(Cl)cc1)n1cncn1,M04608,291.782,3.3366000000000025,50.94,1.0,4.0,3.0,C(=Cn1cncn1)c1ccccc1,0.9088491513636503,3
CCCCCn1cc(C(=O)C2C(C)(C)C2(C)C)c2ccccc21,M04609,311.469,5.696400000000006,22.0,0.0,2.0,6.0,O=C(c1c[nH]c2ccccc12)C1CC1,0.8795051323147839,4
Cc1onc(-c2ccccc2)c1-c1ccc(S(N)(=O)=O)cc1,M04610,314.36600000000004,2.9644200000000005,86.19,1.0,4.0,3.0,c1ccc(-c2conc2-c2ccccc2)cc1,1.0,1
CC(C)C(N)C(=O)OCC(CO)OCn1cnc2c(=O)[nH]c(N)nc21,M04611,354.3670000000001,-1.4366999999999974,171.37,4.0,10.0,8.0,O=c1[nH]cnc2[nH]cnc12,0.8795051323147839,4
CCCc1nc(C)c2c(=O)[nH]c(-c3cc(S(=O)(=O)N4CCN(CC)CC4)ccc3OCC)nn12,M04612,488.6140000000004,2.0704199999999995,112.89999999999999,1.0,8.0,8.0,O=c1[nH]c(-c2cccc(S(=O)(=O)N3CCNCC3)c2)nn2cncc12,0.9466801716388252,2
CCCc1nc(C)c2c(=O)[nH]c(-c3cc(C(=O)CN4CCN(CC)CC4)ccc3OCC)nn12,M04613,466.58600000000035,2.56442,95.83,1.0,8.0,9.0,O=C(CN1CCNCC1)c1cccc(-c2nn3cncc3c(=O)[nH]2)c1,1.0,1
CCCc1nc(C)c2c(=O)[nH]c(-c3cc(S(=O)(=O)N4CCN(CCO)CC4)ccc3OCC)nn12,M04614,504.6130000000004,1.0428200000000007,133.13,2.0,9.0,9.0,O=c1[nH]c(-c2cccc(S(=O)(=O)N3CCNCC3)c2)nn2cncc12,0.9466801716388252,2
CCCc1nc(C)c2c(=O)[nH]c(-c3cc(S(=O)(=O)N4CCCCC4)ccc3OCC)nn12,M04615,459.57200000000034,2.918820000000001,109.66,1.0,7.0,7.0,O=c1[nH]c(-c2cccc(S(=O)(=O)N3CCCCC3)c2)nn2cncc12,1.0,1
c1cnc2cc3c(cc2n1)C1CNCC3C1,M04616,211.26799999999994,1.8038999999999998,37.81,1.0,3.0,0.0,c1cnc2cc3c(cc2n1)C1CNCC3C1,1.0,1
C=C(Cl)CSC(=S)N(CC)CC,M04617,223.79399999999998,3.0988000000000016,3.24,0.0,2.0,4.0,,0.0,0
COc1ccc(C(C[N+](C)(C)[O-])C2(O)CCCCC2)cc1,M04618,293.407,3.0482000000000014,52.519999999999996,1.0,3.0,5.0,c1ccc(CC2CCCCC2)cc1,0.802209494641301,8
COc1ccc(CCNCCCC(C#N)(c2ccc(OC)c(OC)c2)C(C)C)cc1OC,M04619,440.58400000000023,4.750880000000005,72.74000000000001,1.0,6.0,13.0,c1ccc(CCCCNCCc2ccccc2)cc1,0.9088491513636503,3
CCCSC(=O)N(CCC)CCC,M04620,203.35099999999994,3.3716000000000026,20.310000000000002,0.0,2.0,6.0,,0.0,0
C=CC(N)CCC(=O)O,M04621,129.159,0.36450000000000005,63.32000000000001,2.0,2.0,4.0,,0.0,0
N#CC1CCCN1C(=O)CNC12CC3CC(CC(O)(C3)C1)C2,M04622,303.4060000000001,1.1742799999999989,76.36,2.0,4.0,3.0,O=C(CNC12CC3CC(CC(C3)C1)C2)N1CCCC1,1.0,1
CCC12CCCN3CCc4c(n(c5ccccc45)C(O)(C(=O)OC)C1)C32,M04623,354.45000000000016,2.9525000000000015,54.7,1.0,5.0,2.0,c1ccc2c(c1)c1c3n2CCC2CCCN(CC1)C32,1.0,1
C=CC1(C)OC(=O)N(c2cc(Cl)cc(Cl)c2)C1=O,M04624,286.11400000000003,3.4213000000000013,46.61,0.0,3.0,2.0,O=C1COC(=O)N1c1ccccc1,1.0,1
COc1ccc(C(=O)c2c(C)n(CCN3CCOCC3)c3ccccc23)cc1,M04625,378.4720000000001,3.5215200000000024,43.7,0.0,5.0,6.0,O=C(c1ccccc1)c1cn(CCN2CCOCC2)c2ccccc12,1.0,1
Cc1c(C(=O)c2cccc3ccccc23)c2cccc3c2n1C(CN1CCOCC1)CO3,M04626,426.51600000000036,4.599620000000004,43.7,0.0,5.0,4.0,O=C(c1cccc2ccccc12)c1cn2c3c(cccc13)OCC2CN1CCOCC1,1.0,1
CN(CCO)CC(O)Cn1cnc2c1c(=O)n(C)c(=O)n2C,M04627,311.34200000000004,-2.281299999999997,105.52000000000001,2.0,9.0,6.0,O=c1[nH]c(=O)c2[nH]cnc2[nH]1,0.7110586460049512,17
Cc1cccc(C)c1NC(=O)c1cc(S(N)(=O)=O)c(Cl)cc1O,M04628,354.81500000000005,2.5621400000000008,109.49,3.0,4.0,3.0,O=C(Nc1ccccc1)c1ccccc1,0.744107216431016,13
CC1(C)C(C(=O)c2cn(CCCCCF)c3ccccc23)C1(C)C,M04629,329.459,5.646000000000005,22.0,0.0,2.0,7.0,O=C(c1c[nH]c2ccccc12)C1CC1,0.8795051323147839,4
CC(F)CCCn1cc(C(=O)C2C(C)(C)C2(C)C)c2ccccc21,M04630,329.45900000000006,5.644400000000005,22.0,0.0,2.0,6.0,O=C(c1c[nH]c2ccccc12)C1CC1,0.8795051323147839,4
CC1(C)C(C(=O)c2cn(CCCC(F)(F)F)c3ccccc23)C1(C)C,M04631,351.41200000000003,5.848700000000005,22.0,0.0,2.0,5.0,O=C(c1c[nH]c2ccccc12)C1CC1,0.8795051323147839,4
COC(=O)C1C(O)CCC2CN3CCc4c([nH]c5ccccc45)C3CC21,M04632,354.45000000000005,2.647100000000001,65.56,2.0,4.0,1.0,c1ccc2c3c([nH]c2c1)C1CC2CCCCC2CN1CC3,1.0,1
CCN(C(C)=O)c1cccc(-c2ccnc3c(C#N)cnn23)c1,M04633,305.341,2.6407800000000003,74.28999999999999,0.0,5.0,3.0,c1ccc(-c2ccnc3ccnn23)cc1,1.0,1
Cc1cn(C2CC(N=[N+]=[N-])C(CO)O2)c(=O)[nH]c1=O,M04634,267.245,-0.19628000000000012,133.07999999999998,2.0,6.0,3.0,O=c1ccn(C2CCCO2)c(=O)[nH]1,0.7758207207981391,10
CN(C)CC=C(c1ccc(Br)cc1)c1cccnc1,M04635,317.22999999999996,3.8374000000000024,16.130000000000003,0.0,2.0,4.0,C=C(c1ccccc1)c1cccnc1,1.0,1
CN(C)CCc1c[nH]c2ccc(CC3COC(=O)N3)cc12,M04636,287.36299999999994,1.9229,57.36,2.0,3.0,5.0,O=C1NC(Cc2ccc3[nH]ccc3c2)CO1,1.0,1
Cc1ccc(-c2nc3ccc(C)cn3c2CC(=O)N(C)C)cc1,M04637,307.39700000000005,3.2488400000000013,37.61000000000001,0.0,3.0,3.0,c1ccc(-c2cn3ccccc3n2)cc1,1.0,1
CN1CCN(C(=O)OC2c3nccnc3C(=O)N2c2ccc(Cl)cn2)CC1,M04638,388.8150000000001,1.5679999999999998,91.75999999999999,0.0,7.0,2.0,O=C(OC1c2nccnc2C(=O)N1c1ccccn1)N1CCNCC1,1.0,1
CN(C)CCOC1=Cc2ccccc2Sc2ccc(Cl)cc21,M04639,331.8680000000001,4.880900000000004,12.47,0.0,3.0,4.0,C1=Cc2ccccc2Sc2ccccc21,1.0,1
C=CC(=O)NC(C)(C)CS(=O)(=O)O,M04640,207.25099999999998,-0.04499999999999976,83.47,2.0,3.0,4.0,,0.0,0
Cc1cc(O)cc(C)c1S(C)=O,M04641,184.25999999999996,1.7464399999999998,37.3,1.0,2.0,1.0,c1ccccc1,0.21161295934610674,802
O=C1CN(N=Cc2ccc([N+](=O)[O-])o2)C(=O)N1,M04642,238.15899999999996,0.07349999999999995,118.05000000000001,1.0,6.0,3.0,O=C1CN(N=Cc2ccco2)C(=O)N1,1.0,1
Nc1cccc2cc(S(=O)(=O)O)ccc12,M04643,223.253,1.6687,80.39,2.0,3.0,1.0,c1ccc2ccccc2c1,0.6846698721617894,21
CC(=O)C1(O)CCC2C3CC(C)C4=CC(=O)CCC4(C)C3CCC21C,M04644,344.4950000000001,4.084400000000003,54.37,1.0,3.0,1.0,O=C1C=C2CCC3C4CCCC4CCC3C2CC1,0.6627017793637848,25
CC(=O)C1(O)CCC2C3C=C(Cl)C4=CC(=O)C5CC5C4(C)C3CCC21C,M04645,374.9080000000002,4.036800000000003,54.37,1.0,3.0,1.0,O=C1C=C2C=CC3C4CCCC4CCC3C2C2CC12,1.0,1
