scaffold,size,specificity
N=c1cc(N2CCCCC2)nc[nH]1,1,1.0
c1cn(CCN2CCOCC2)cn1,1,1.0
O=C(Oc1cccc2ccccc12)c1c[nH]c2ccccc12,1,1.0
c1ccc(-c2cncnc2)cc1,1,1.0
c1ccc(C2CNCc3ccccc32)cc1,1,1.0
C1CCC2NCCC2C1,1,1.0
c1ccc(CCN2CCC3CC2Cc2ccccc23)cc1,1,1.0
c1ccc(N=Nc2cccnc2)cc1,1,1.0
c1ccc(C2(N3CCCCC3)CCCCC2)cc1,1,1.0
O=C(OC1CCNCC1)C(c1ccccc1)c1ccccc1,1,1.0
O=C1OC(c2ccccc2)(c2ccccc2)c2ccccc21,1,1.0
c1ccc(N(CC2=NCCN2)c2ccccc2)cc1,1,1.0
O=C(CCN1CCCCC1)c1ccccc1,1,1.0
C1=CC2C3Cc4ccc(OCCN5CCOCC5)c5c4C2(CCN3)C(C1)O5,1,1.0
c1ccc2c(c1)NC1NCCC21,1,1.0
O=C1CC(Cc2cnc[nH]2)CO1,1,1.0
O=c1[nH]c2ccccc2n1C1CCN(CCCC(c2ccccc2)c2ccccc2)CC1,1,1.0
c1ccc2c(c1)Cc1ccccc1O2,1,1.0
c1ccc(CCN2CCCC2)cc1,1,1.0
c1cc2c(cc1CN1CCNCC1)OCO2,1,1.0
O=C(CN1CCCCC1)c1cccc(-c2nc3cn[nH]c3c(=O)[nH]2)c1,1,1.0
C=C1NC(=O)C(N2CCCCC2)S1,1,1.0
O=C1CCCC(=O)C1,1,1.0
O=C1Nc2cccnc2N(C(=O)CN2CCNCC2)c2ccccc21,1,1.0
O=C1CC(C2CCCSC2)CC=C1C=NOCCOc1ccccc1,1,1.0
c1ccc(Oc2ccccc2N2CCCC2)cc1,1,1.0
c1ccc(C(CCN2CCC(N3CCCCC3)CC2)c2ccccc2)cc1,1,1.0
c1ccc(C(CCCN2CCCCC2)c2ccccn2)cc1,1,1.0
O=C(Nc1ccccn1)C1=Cc2ccccc2S(=O)(=O)N1,1,1.0
c1ccc(C(CCN2CCCC2)C2CCCCC2)cc1,1,1.0
O=C(c1ccccc1)c1ccc(OCCN2CCCCC2)cc1,1,1.0
c1ccc2c(c1)CCc1sccc1C2=C1CCNCC1,1,1.0
c1nc2c(s1)CCCC2,1,1.0
O=C1CN=C(c2ccccc2)c2ccccc2N1CC1CC1,1,1.0
c1cc2c3c(c[nH]c3c1)CC1NCCCC21,1,1.0
O=c1nc(-c2ccccc2)c2ccccc2[nH]1,1,1.0
C1=Cc2ccccc2Cc2ccccc21,1,1.0
O=S1(=O)c2ccccc2Nc2ccccc21,1,1.0
O=C1CCCCCCCCCCCC2CCCC(CC(OC3CCCCO3)C=CC=CC=CC=CCCC=CC=CCCCCO1)O2,1,1.0
c1cc[n+](COC[n+]2ccccc2)cc1,1,1.0
O=C1OCCC1Nc1ccccc1,1,1.0
c1ccc2c(c1)N=C(N1CCNCC1)c1ccsc1N2,1,1.0
N=C(Cc1cccnc1)c1ccccc1,1,1.0
C1=Cc2ccccc2N(CCCN2CCNCC2)c2ccccc21,1,1.0
O=C(NCCc1ccc(N2CCCCC2)cc1)c1cc2ccccc2[nH]1,1,1.0
O=C1CCO1,1,1.0
O=c1[nH]c2ccccc2n1CCCN1CCN(C(c2ccccc2)c2ccccc2)CC1,1,1.0
O=C(CNCC(=O)NCCc1ccccc1)NCCc1ccccc1,1,1.0
S=C(Nc1ccccn1)Oc1ccccc1,1,1.0
O=C1CN(CC(=O)c2cccc(-c3nc4cn[nH]c4c(=O)[nH]3)c2)CCN1,1,1.0
O=c1cc[nH]c2cc3c(cc12)OCO3,1,1.0
O=C(COc1[nH]ncc1C(=O)c1ccccc1)c1ccccc1,1,1.0
O=C1OC(=O)c2ccccc21,1,1.0
O=C(CCNCCc1ccccc1)c1ccccc1,1,1.0
c1ccc2c(c1)Sc1cccnc1N2CCCN1CCNCC1,1,1.0
c1ccc(N2CCN(CCc3c[nH]c4ccccc34)CC2)cc1,1,1.0
c1ccc(C2=NCc3nncn3-c3ccccc32)nc1,1,1.0
O=C(OCC1=NCCCN1)C(c1ccccc1)C1CCCCC1,1,1.0
C1CCC2C(C1)CCC1C2CC2C3CN4CCCCC4CC3CCC21,1,1.0
O=c1oc2ccccc2c2c1C(c1ccccc1)CCO2,1,1.0
O=C(Nc1cccc2ccccc12)c1c[nH]c2ccncc12,1,1.0
N=C1NC(=O)C(c2ccccc2)O1,1,1.0
c1ccc(-c2cc[nH]n2)cc1,1,1.0
C1=NCC2N=CNC23CCCN13,1,1.0
c1ccc(C2CCN(CCCC(c3ccccc3)c3ccccc3)CC2)cc1,1,1.0
c1ccc2c(c1)CC1CC2CCN1,1,1.0
c1ccc(CN2CCN(C(c3ccccc3)c3ccccc3)CC2)cc1,1,1.0
c1c2c(cc3c1OCO3)CCCC2,1,1.0
C1CC2CCC(C1)N2,1,1.0
O=C(OCc1ccccc1)C1CC1.O=C(OCc1ccccc1)C1CC1,1,1.0
c1ccc([Sn+](c2ccccc2)c2ccccc2)cc1,1,1.0
O=c1[nH]c2ccccc2n1CCN1CCN(c2ccccc2)CC1,1,1.0
O=c1oc2ccccc2cc1C1CC(c2ccc(OCc3ccccc3)cc2)Cc2ccccc21,1,1.0
c1ccc2nc3c(cc2c1)CCCC3,1,1.0
O=S1(=O)CCCCN1c1ccccc1,1,1.0
C1=Cc2ccccc2C1=Cc1ccccc1,1,1.0
O=C1C(CCS(=O)c2ccccc2)C(=O)N(c2ccccc2)N1c1ccccc1,1,1.0
c1ccc(COc2ccncn2)cc1,1,1.0
O=C(Nc1ccc(S(=O)(=O)Nc2nccs2)cc1)c1ccccc1,1,1.0
O=C(CCCN1CCN(c2ccccc2)CC1)c1ccccc1,1,1.0
O=C(NC(=O)c1ccccc1)Nc1cccc(Oc2ccccn2)c1,1,1.0
O=S(=O)(CC1=CCOc2ccccc21)c1ccccc1,1,1.0
O=S(=O)(Nc1ccccn1)c1ccc(N=Nc2ccccc2)cc1,1,1.0
O=C(NC(=O)c1ccccc1)Nc1ccc(CON=C(c2ccccc2)C2CC2)cc1,1,1.0
O=S(=O)(Nc1cnc2ccccc2n1)c1ccccc1,1,1.0
O=C1NCc2cncn2-c2ccccc21,1,1.0
O=c1c(-c2ccccc2)c[nH]cc1-c1ccccc1,1,1.0
O=S(=O)(Nc1ncco1)c1ccccc1,1,1.0
O=C1NCN(c2ccccc2)C12CCN(CCCC(c1ccccc1)c1ccccc1)CC2,1,1.0
O=C(CNc1ccccc1)OCc1cccc(Oc2ccccc2)c1,1,1.0
c1ccc(-c2c[nH]c3ccccc23)cc1,1,1.0
O=C(C[PH](=O)CCCCc1ccccc1)N1CCC(C2CCCCC2)C1,1,1.0
O=C(c1cn(Cc2ccccc2)c2ccccc12)C1CC1,1,1.0
O=C(NC12CC3CC(CC(C3)C1)C2)c1nn(Cc2ccccc2)c2ccccc12,1,1.0
O=C(c1nc2ccccc2[nH]1)c1cccc2ccccc12,1,1.0
O=C(Oc1cccc2cccnc12)c1cn(Cc2ccccc2)c2ccccc12,1,1.0
O=C(NS(=O)(=O)c1ccccc1)c1ccccc1,1,1.0
O=C1OCCN1N=Cc1ccco1,1,1.0
c1coc(C2CNCO2)c1,1,1.0
c1ccc(Sc2ccc(COC(Cn3ccnc3)c3ccccc3)cc2)cc1,1,1.0
O=C1CC(=O)OCC2OC(=O)N(CCCCn3cnc(-c4cccnc4)c3)C2CC(=O)CCCC(OC2CCCCO2)C1,1,1.0
c1c2c(cc3c1OCO3)CCC2,1,1.0
O=C(C1CCCO1)N1CCN(c2ncc3ccccc3n2)CC1,1,1.0
O=c1ncccn1C1CSCO1,1,1.0
O=C(Nc1cccc2cccnc12)c1n[nH]c2ccccc12,1,1.0
O=S1OCC2C3C=CC(C3)C2CO1,1,1.0
O=S1(=O)OCC2C3C=CC(C3)C2CO1,1,1.0
O=S1c2ccccc2N(CCC2CCCCN2)c2ccccc21,1,1.0
C1CC2CCC1O2,1,1.0
O=C(c1ccccc1)c1c[nH]c(=O)[nH]1,1,1.0
O=C(NC1OC2C3CCCN3C(=O)C(Cc3ccccc3)N2C1=O)C1CNC2Cc3c[nH]c4cccc(c34)C2C1,1,1.0
C1CSSSC1,1,1.0
O=C(NC1OC2C3CCCN3C(=O)C(Cc3ccccc3)N2C1=O)C1C=C2c3cccc4[nH]cc(c34)CC2NC1,1,1.0
O=C(Nc1ncccn1)NS(=O)(=O)Oc1ccccc1,1,1.0
c1cncc(C2=NCCS2)c1,1,1.0
C1=CC2Oc3cccc4c3C23CCNC(C4)C3C1,1,1.0
O=C(c1ccco1)N1CCN(c2ncc3ccccc3n2)CC1,1,1.0
O=C(c1n[nH]c2ccccc12)C1CC1,1,1.0
O=C(Oc1cccc2ccccc12)c1cn(Cc2ccccc2)c2ccccc12,1,1.0
O=C(OCCCN1CCOCC1)C1(c2ccccc2)CCOCC1,1,1.0
c1ccc(Sc2ccc3nc[nH]c3c2)cc1,1,1.0
c1ccc(CC[Sn+](CCc2ccccc2)CCc2ccccc2)cc1,1,1.0
c1ccc(CNCCC(c2ccccc2)c2ccccc2)cc1,1,1.0
O=C1CC2CCCC2C2CCC3CCCCC3C12,1,1.0
c1ccc2c(c1)CCCC2C1=NCCN1,1,1.0
O=C(OCN1C(=O)C2=C(CCCC2)C1=O)C1CC1,1,1.0
O=C1C=C2CCC3C(CCC4C(OC(=O)c5ccccc5)CCC43)C2CC1,1,1.0
O=c1[nH]c(=O)c2c(ncn2CCNCCc2ccccc2)[nH]1,1,1.0
c1ccc2c(c1)CCCS2,1,1.0
c1ccc(Oc2nc3ccccc3o2)cc1,1,1.0
c1ccc(-c2cc[nH]c2)cc1,1,1.0
c1ccc(C2(Cn3cncn3)OCC(COc3ccc(N4CCNCC4)cc3)O2)cc1,1,1.0
C1=CC23CCNCc4cccc(c42)OC3CC1,1,1.0
C1CCC(OC2CCCC(OC3CCCCO3)C2)OC1,1,1.0
O=C(NC1CC2CCC1C2)NS(=O)(=O)c1ccccc1,1,1.0
O=C(NC1CCCCC1)NS(=O)(=O)c1ccc(CCNC(=O)c2cnccn2)cc1,1,1.0
c1ccc2c3c([nH]c2c1)CCCCCC3,1,1.0
O=C1CNC(=O)N1c1ccccc1,1,1.0
C=C1CCCC(=O)OCC2=CCNCCC(OC1=O)C2=O,1,1.0
C=C1CC(=C)C(=O)OC2CC[NH+]3CC=C(COC(=O)C1)C23,1,1.0
C=C1CC(=C)C(=O)OC2CCN3CC=C(COC(=O)C1)C23,1,1.0
O=C(Nc1ccccc1)c1c[nH]c2ccccc12,1,1.0
c1ccc(-c2ccno2)cc1,1,1.0
c1ccc(CCNCCOc2ccccc2)cc1,1,1.0
C1=CC(c2cccc3nonc23)C=CN1,1,1.0
O=C1Cc2ccccc2CCN1CCCNCC1Cc2ccccc21,1,1.0
O=C(c1c[nH]c2ccccc12)C12CC3CC(CC(C3)C1)C2,1,1.0
c1ccc2cc3cc4ccccc4cc3cc2c1,1,1.0
O=C1C=CCC(C=Cc2ccccc2)O1,1,1.0
O=C1CN2C(=O)C=COC2(c2ccccc2)c2ccccc2N1,1,1.0
O=C(Cc1ccccc1)OC1CC2NC(C1)C1OC21,1,1.0
O=C(c1ccccc1)c1ccc2n1CCC2,1,1.0
O=C(OCCNCCC(c1ccccc1)c1ccccc1)C1=CNC=CC1c1ccccc1,1,1.0
c1ccc(CCCCOCCCCCCNCCc2ccccc2)cc1,1,1.0
c1ccc(C(c2ccccc2)c2ncn[nH]2)cc1,1,1.0
O=C1CCCc2ccccc21,1,1.0
c1ccc(C2CCC(N3CCC(c4ccccc4)CC3)CC2)cc1,1,1.0
O=C(COc1ccccc1)Nc1ccccc1,1,1.0
O=c1[nH]c2nc(N3CCCCC3)[nH]c2c(=O)n1Cc1ncc2ccccc2n1,1,1.0
O=C1OCCN1c1ccc(N2CCOCC2)cc1,1,1.0
c1ccc(-c2ccn(-c3ccccc3)n2)cc1,1,1.0
O=C(COc1ccccc1)NC(CCC(Cc1ccccc1)NC(=O)CN1CCCNC1=O)Cc1ccccc1,1,1.0
O=C1C(=CN2CCNCC2)N=C2CN=C(c3ccccc3)c3ccccc3N12,1,1.0
[N+]=C1C=CC(=C(c2ccccc2)c2ccccc2)C=C1,1,1.0
c1ccc(C2c3ccccc3C3=NCCN32)cc1,1,1.0
O=C(Cc1ccccc1)OC1CC2CCC(C1)[NH2+]2,1,1.0
c1ccc(NCCCNc2ccccc2)cc1,1,1.0
O=C(NC1CCN(CCc2c[nH]c3ccccc23)CC1)c1ccccc1,1,1.0
O=C(OC1CN2CCC1CC2)N1CCc2ccccc2C1c1ccccc1,1,1.0
O=C(NC1CC2CCCC(C1)N2)c1n[nH]c2ccccc12,1,1.0
O=C1C=CC2(CC1)Oc1ccccc1C2=O,1,1.0
c1ccc2c(c1)OCCO2,1,1.0
c1ccc(NC2CCN(CCc3cccs3)CC2)cc1,1,1.0
C1CCC(OC2OCCC2OC2CCCCO2)CC1,1,1.0
O=C(CC1CCCCN1)Cn1cnc2ccccc2c1=O,1,1.0
C1=NCCc2c1[nH]c1ccccc21,1,1.0
c1ccc2c3cc[nH]cc-3nc2c1,1,1.0
O=C(C=Cc1ccccc1)OC1CCC2C=COC(OC3CCCCO3)C21,1,1.0
c1n[nH]c2c1CC1C(CCC3C4CCCC4CCC13)C2,1,1.0
O=C(CNCCCc1ccccc1)N1CCC2(C1)SCCS2,1,1.0
O=C1CC2C(CC3C4CC(OC5CCCCC5)CC4CCC23)C(=O)CC(OC2CCCCO2)CCCCO1,1,1.0
O=C(OCCCNCCNCCCOC(=O)c1ccccc1)c1ccccc1,1,1.0
c1ccc(CN(CCN2CCCC2)c2ccccc2)cc1,1,1.0
O=C(NC1CCc2ccccc21)C(CCCN1CCN(Cc2cccnc2)CC1)Cc1ccccc1,1,1.0
c1cnc(N2CCCCCC2)cn1,1,1.0
O=c1[nH]c(-c2cccc(S(=O)(=O)N3CCN(Cc4ccccc4)CC3)c2)nc2cn[nH]c12,1,1.0
C1=CCC2c3ccccc3OCC2C1,1,1.0
O=c1[nH]c(-c2cccc(S(=O)(=O)N3CCCCC3)c2)nc2cn[nH]c12,1,1.0
O=c1c(OCC2CCCCO2)c(-c2ccccc2)oc2cc(OC3CCCCO3)ccc12,1,1.0
O=C(c1ccccc1)C1CC1,1,1.0
O=C1NCCN1CCN1CCC(c2cn(-c3ccccc3)c3ccccc23)CC1,1,1.0
O=C1CN=C(c2ccccc2)N1,1,1.0
c1ccc(CSC(Cn2cncn2)=Nc2ccccc2)cc1,1,1.0
O=C(Nc1cccc(C2=NCCN2)c1)Nc1cccc(C2=NCCN2)c1,1,1.0
O=c1ccc2c(CCNC3Cc4ccccc4C3)cccc2[nH]1,1,1.0
c1cc2c(c(NC3=NCCN3)c1)CCC2,1,1.0
O=C(NN1CCc2ccccc21)c1ccccc1,1,1.0
O=C(CCc1ccccc1)NCCc1ccccc1,1,1.0
c1ccc(-c2cccc(Cc3cccc(-c4ccccc4)c3)c2)cc1,1,1.0
O=c1nc[nH]c2c1ncn2C1CCC(CO[PH](=O)O[PH](=O)OCC2CCC([n+]3ccccc3)O2)O1,1,1.0
O=c1nc[nH]c2c1N=CCN2,1,1.0
C1=CCNC=C1,1,1.0
O=c1cc2[nH]cc3c4c(=O)c(=O)cc5[nH]cc(c(c1=O)c23)c54,1,1.0
N=C1NCC(=O)N1,1,1.0
O=c1[nH]cnc2c1NC(CNc1ccccc1)CN2,1,1.0
O=[PH](OCC1CCC(N2C=CCC=C2)O1)O[PH](=O)OCC1CCC(n2cnc3cncnc32)O1,1,1.0
O=c1[nH]cnc2c1N=C(CNc1ccccc1)CN2,1,1.0
O=c1[nH]cnc2c1ncn2C1CCC(CO[PH](=O)O[PH](=O)OC2CCCCO2)O1,1,1.0
O=C1CCC(C(=O)NC(Cc2cnc[nH]2)C(=O)N2CCCC2)N1,1,1.0
C1CCC(OCC2CCCO2)OC1,1,1.0
O=c1[nH]cnc2c1ncn2C1CCC(CO[PH](=O)O[PH](=O)OCC2CCC([n+]3ccccc3)O2)O1,1,1.0
O=c1[nH]c(=O)c2nc3ccccc3nc2[nH]1,1,1.0
O=C1CCCS1,1,1.0
O=c1ncccn1C1OCC2O[PH](=O)OC21,1,1.0
O=c1[nH]cnc2c1ncn2C1CC2O[PH](=O)OCC2O1,1,1.0
O=[PH]1OCC2OC(n3cnc4cncnc43)CC2O1,1,1.0
O=C(CCC1CC2N=C1C=C1CCC(=N1)C=C1CCC(=N1)C=C1CCC2[N-]1)NCCO[PH](=O)OC1COC(n2cnc3ccccc32)C1,1,1.0
C1=Cc2cc3ccc(cc4ccc(cc5nc(cc1n2)C=C5)[nH]4)[nH]3,1,1.0
O=C1CCC2C(CCC3=C4CCCC4CCC32)C1,1,1.0
O=C1CCC2C1CCC1C3CCC(OC4CCCCO4)CC3=CCC21,1,1.0
O=C1C=C(C2CCC3C2CCC2C4CCCCC4CCC23)CO1,1,1.0
C1=C2CCCCC2C2CCC3C4CC5(CCCCO5)OC4CC3C2C1,1,1.0
O=C(CCc1ccccc1)NCCc1c[nH]c2ccccc12,1,1.0
O=C1C=C2CC[C@H]3[C@@H]4CCCC4CC[C@@H]3C2CC1,1,1.0
c1ccc2c3c([nH]c2c1)CNCC3,1,1.0
O=C(Cc1c[nH]c2ccccc12)OC1CCCCO1,1,1.0
C1CCC(OC2CCC3C(CCC4C5CCCC5CCC34)C2)OC1,1,1.0
O=C1C=C2C=CC3=C4CCCC4CCC3C2CC1,1,1.0
O=C(Cc1ccccc1)OC1CCCCO1,1,1.0
C=C1C=CCCC1C=CC=CC=CC=CC=CC=CC=CC=CC=CC1=CCCCC1,1,1.0
O=C1CCC(c2ccc[nH+]c2)N1,1,1.0
O=c1[nH]cc(C2CCCO2)c(=O)[nH]1,1,1.0
O=C1CC2C3CCCCC3CCC2C2CCCC12,1,1.0
O=C1C=CC2C(CC=C3C4CCCC4CCC32)C1,1,1.0
O=C1C=CC(C=c2ccc(=Cc3ccc(C=C4C=CC(=O)N4)[nH]3)[nH]2)=N1,1,1.0
O=[PH](OCC1CCC(n2cnc3cncnc32)O1)O[PH](=O)OC1CCCCO1,1,1.0
O=[PH](OCC1CCCO1)O[PH](=O)OCC1CCC(n2cnc3cncnc32)O1,1,1.0
O=C(Cc1ccccc1)OC1CC=C2C(=O)C=CC2C2OC(=O)CC12,1,1.0
N=C(CCc1ccccc1)SC1CCCCO1,1,1.0
C1CCC2(CC3C(CC4C3CCC3C5CCCCC5CCC34)O2)NC1,1,1.0
C(=Cc1ccc(OC2CCCCO2)cc1)c1ccccc1,1,1.0
O=C1CC(c2ccc(OC3CCCCO3)cc2)Oc2ccccc21,1,1.0
O=C1CC(c2cccc(OC3CCCCO3)c2)Oc2ccccc21,1,1.0
c1ccc(C2COc3ccc(OC4CCCCO4)cc3O2)cc1,1,1.0
O=C1OC2CC3CCCCC13c1ccccc12,1,1.0
O=C(C=Cc1ccccc1)OCC1CCCC(Oc2c(-c3ccccc3)oc3ccccc3c2=O)O1,1,1.0
c1ccc2c(c1)CCC1CCCCC21,1,1.0
O=C1OC2Cc3ccccc3C13CCCCC23,1,1.0
c1ccc(C2CC(c3cccc4c3OC(c3ccccc3)CC4c3cccc4c3OC(c3ccccc3)CC4)c3ccccc3O2)cc1,1,1.0
O=c1ccc2cc(OC3CCCC(COC4CCCCO4)O3)c(-c3ccccc3)oc-2c1,1,1.0
c1cc2c(o1)CCC1C2CCC23CCC(CCC12)C3,1,1.0
O=C(C=Cc1ccccc1)CC(=O)C=Cc1ccccc1,1,1.0
O=c1c(OC2CCCCO2)c(-c2ccccc2)oc2cc(OC3CCCCO3)ccc12,1,1.0
O=C1OCC2OC(=O)c3ccccc3-c3cccc4c3C(=O)OC(C3Cc5cccc-4c5C(=O)O3)C2OC(=O)c2ccccc2-c2ccccc21,1,1.0
O=[PH]1OC2COC(n3cnc4cncnc43)C2O1,1,1.0
c1coc(CNc2ncnc3nc[nH]c23)c1,1,1.0
N=c1nc[nH]c2nc[nH]c12,1,1.0
O=c1[nH]c(=O)c2nccnc2[nH]1,1,1.0
N=c1[nH]cnc2c1ncn2C1CCCO1,1,1.0
C1=CC2C(CCC34CCC(CCC23)C4)c2ccoc21,1,1.0
O=C(OC1CCCCO1)c1c[nH]c2ccccc12,1,1.0
c1ccc2c(OC3CCCCO3)c[nH]c2c1,1,1.0
O=c1cc(-c2ccc3c(c2)OC(c2ccccc2)CO3)oc2ccccc12,1,1.0
c1ccc(CC(COC2CCCCO2)C(COC2CCCCO2)Cc2ccccc2)cc1,1,1.0
O=C1CC(C2=CC3C(=O)C4OCC(C24)C3c2ccccc2)Oc2ccccc21,1,1.0
O=C1CC(c2ccc3c(c2)OCC(c2ccccc2)O3)Oc2ccccc21,1,1.0
O=c1cc(-c2ccc3c(c2)CC(c2ccccc2)O3)oc2ccccc12,1,1.0
O=C1CC(c2ccc3c(c2)OC(c2ccccc2)CO3)Oc2ccccc21,1,1.0
O=C1CC(c2ccc3c(c2)CC(c2ccccc2)O3)Oc2ccccc21,1,1.0
c1ccc(C2COc3ccccc3C2)cc1,1,1.0
O=c1nc[nH]c2ncc(CNc3ccccc3)nc12,1,1.0
c1nc2cnc[nH]c-2n1,1,1.0
O=C1CCCCN1,1,1.0
O=C1OCc2cnccc21,1,1.0
N=C1CCOC2(C1)CC1CC(CC=CCCC=CC=C3COC4CC=CC(C(=O)O1)C34)O2,1,1.0
C(=Cc1ccccc1)C(C=Cc1ccccc1)=NN=C1NCCCN1,1,1.0
O=C(Nc1ccccc1)c1ccco1,1,1.0
O=C(Nc1ccccc1)Nc1ccncc1,1,1.0
c1ccc(C2OCCO2)cc1,1,1.0
C1CCCCCCC1,1,1.0
N=C(OC(=O)c1ccccc1)c1ccccc1,1,1.0
O=C1NC2(C=C1c1ccccc1)CCCCC2,1,1.0
O=C1OC2(C=C1c1ccccc1)CCCC2,1,1.0
O=C(Nc1ccccc1)N(Cc1ccccc1)C1CCCC1,1,1.0
c1ccc(Oc2ccc(OCCOc3ccccn3)cc2)cc1,1,1.0
c1ccc(-c2cccnn2)cc1,1,1.0
O=c1cc(SCc2ccccc2)cn[nH]1,1,1.0
c1ccc(COc2ccccn2)cc1,1,1.0
C(=NOCc1ccccc1)c1cn[nH]c1Oc1ccccc1,1,1.0
O=C(Nc1ccccc1)C1=COCCC1,1,1.0
O=C1c2ccc3c(c2OC2COc4ccccc4C12)CCO3,1,1.0
O=C(Nc1ccccc1)Nc1cnns1,1,1.0
C1=CCC=CC1,1,1.0
C1=CC2C3CCCCC3CCC2C2CCCC12,1,1.0
c1ccc(Sc2ccccc2)cc1,1,1.0
O=C1COc2ccc(N3C(=O)C4=C(CCCC4)C3=O)cc2N1,1,1.0
O=C1C=CCC(C2CCOCC2)C1,1,1.0
O=C(NCc1ccccc1)c1ccn[nH]1,1,1.0
c1ccc(CCn2ccnc2)cc1,1,1.0
O=C1CC2OCCC2O1,1,1.0
O=C(COc1ccccc1)NCc1ccccc1,1,1.0
O=C1C=CCC(c2ccccc2)C1,1,1.0
C1=Cc2cc3ccc(cc4nc(cc5ccc(cc1n2)[nH]5)C=C4)[nH]3,1,1.0
O=C(Nc1ncccn1)NS(=O)(=O)c1ccn[nH]1,1,1.0
c1ccc(C(Cn2cncn2)c2ccccc2)cc1,1,1.0
N=C(C1=NOCCO1)c1ccccc1Oc1cc(Oc2ccccc2)ncn1,1,1.0
O=C(Nc1ccccc1)c1ccnn1-c1ccccn1,1,1.0
c1ccc(CCOc2ncnc3ccccc23)cc1,1,1.0
O=C1C(c2ccccc2)N=CN1Nc1ccccc1,1,1.0
O=C(Nc1ccccc1)C1=COCCS1,1,1.0
O=C(Cc1ccccc1)Nc1ccccc1,1,1.0
c1ccc(-c2ccc(OCn3cncn3)cc2)cc1,1,1.0
C(=C1CCCC1Cn1cncn1)c1ccccc1,1,1.0
c1ccc2c(c1)sc1nncn12,1,1.0
O=c1c2ccccc2nc(-n2cncn2)n1-c1ccccc1,1,1.0
c1ccc(CCC(Cn2cncn2)c2ccccc2)cc1,1,1.0
O=C(OCc1cccc(-c2ccccc2)c1)C1CC1,1,1.0
O=c1[nH]c2ncccc2o1,1,1.0
O=C(Nc1ccccc1)N1COC2Cc3ccccc3C2=N1,1,1.0
O=c1[nH]cnc2ccccc12,1,1.0
C=C1SCCS1,1,1.0
O=C1NCCS1,1,1.0
O=C(NCc1ccccn1)c1ccccc1,1,1.0
c1ccc(N=c2[nH]ccs2)cc1,1,1.0
N=C1NC(=O)N(c2ccccc2)CS1,1,1.0
O=C(Nc1ccccc1)C1CCCCC1,1,1.0
O=C(c1ccccc1)c1cnoc1C1CC1,1,1.0
O=C(Nc1ncccn1)NS(=O)(=O)c1ccccc1C(=O)OC1COC1,1,1.0
O=C1OC(c2ccc(Oc3ccccc3)cc2)C(=O)N1Nc1ccccc1,1,1.0
c1ccc(OC2CCCCC2)cc1,1,1.0
O=C(Cc1ccccc1)NCCc1ccccc1,1,1.0
O=C(Nc1ccno1)c1ccccc1,1,1.0
O=C(NC1CCCCC1)N1CC(c2ccccc2)SC1=O,1,1.0
c1coc(-c2nc3ccccc3[nH]2)c1,1,1.0
O=C(NC(=O)c1ccccc1)Nc1ccc(Oc2ccccc2)cc1,1,1.0
c1ccc(-c2cnc[nH]2)cc1,1,1.0
C1CCCNCC1,1,1.0
C(=Nc1ccccc1)n1ccnc1,1,1.0
c1ccc(-n2cncn2)cc1,1,1.0
c1ccc(Oc2ccnc3ccccc23)cc1,1,1.0
O=C1C2CC2C(=O)N1c1ccccc1,1,1.0
O=C(Nc1ccccc1)c1cccc(Oc2ccccc2)n1,1,1.0
O=C1OCCN1Nc1ccccc1,1,1.0
O=C(C=Cc1ccccc1)OC1COC(OCCc2ccccc2)CC1OC1CCCCO1,1,1.0
O=C(NCC(=O)N1CCCC1)C1CCCN1,1,1.0
C1=CC1,1,1.0
c1ccc([SiH](Cn2cncn2)c2ccccc2)cc1,1,1.0
O=C1CNC(=O)N1,1,1.0
O=c1[nH]cnc2c1[nH]c[n+]2C1CCCO1,1,1.0
c1ccc(C2Oc3ccc4c(c3C2c2ccccc2)C2c3ccc5c(c3C(C4c3ccccc3)C2c2ccccc2)C(c2ccccc2)C(c2ccccc2)O5)cc1,1,1.0
C(=NN=Cc1ccccc1)c1ccccc1,1,1.0
C1CCC(OCC2CCCC(OCC3CCCC(OC4CCCO4)O3)O2)OC1,1,1.0
C1CCC2CCCCC2C1,1,1.0
C1CCC(OCC2CCCC(OC3CCCO3)O2)OC1,1,1.0
c1ccc(C2CCc3ccc4c(c3O2)C2CC(c3ccccc3)(Oc3ccccc32)O4)cc1,1,1.0
O=C(C=CC=Cc1ccc2c(c1)OCO2)N1CCCCC1,1,1.0
O=C(C=Cc1ccccc1)OCC1CCCC(Oc2cc3ccc(=O)cc-3oc2-c2ccccc2)O1,1,1.0
O=C1CCC(=O)N1,1,1.0
C1CCC(COC2CCCCO2)OC1,1,1.0
O=c1ccc2cc(OC3CCCCO3)c(-c3ccccc3)oc-2c1,1,1.0
O=c1cc2oc(-c3ccccc3)c(OC3CCCCO3)cc-2c(OC2CCCCO2)c1,1,1.0
C1CCC2C3=C(CCC2C1)C1CCCC1CC3,1,1.0
C1=NCCCN1,1,1.0
C1=C2CC(OC3CCCCO3)CCC2C2CCC3CCCC3C2C1,1,1.0
C1CCC2CCCC2C1,1,1.0
O=C(C=Cc1ccccc1)OCC1CCCCO1,1,1.0
c1ccc(C2OC2(Cn2cncn2)c2ccccc2)cc1,1,1.0
O=c1cn[nH]c(=O)[nH]1,1,1.0
c1ccc(C(CC2CC2)Cn2cncn2)cc1,1,1.0
O=C1COCCN1c1ccccc1,1,1.0
